EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_
162,30,No,Non-Travel,Research & Development,15,3,Medical,1,Female,2,Sales Executive,Married,23800,4,Y,18,8,3,9,2,5,1,4,3,4,1,2,3,0
163,29,No,Travel_Rarely,Research & Development,8,3,Medical,1,Female,3,Manufacturing Director,Married,194310,1,Y,11,8,0,10,3,10,0,7,2,3,3,3,3,0
164,29,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Male,3,Research Scientist,Married,17900,5,Y,16,8,1,6,4,2,1,1,3,2,4,2,3,1
165,19,Yes,Travel_Rarely,Research & Development,4,3,Medical,1,Male,1,Sales Executive,Single,76440,1,Y,15,8,2,1,2,1,0,0,1,4,4,3,3,1
166,30,No,Non-Travel,Research & Development,2,4,Life Sciences,1,Female,3,Research Scientist,Married,51310,0,Y,15,8,1,10,2,9,7,8,3,1,3,3,3,0
167,57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,4,Research Scientist,Divorced,63060,3,Y,12,8,1,32,3,1,0,0,1,4,2,3,3,0
168,50,No,Travel_Rarely,Sales,10,4,Life Sciences,1,Female,3,Manager,Married,47870,0,Y,12,8,0,28,3,27,15,7,2,3,3,3,3,0
169,30,No,Non-Travel,Sales,10,2,Life Sciences,1,Male,3,Laboratory Technician,Single,188800,0,Y,22,8,1,12,3,11,6,7,3,4,2,3,4,0
170,60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,1,Female,4,Laboratory Technician,Married,23390,4,Y,20,8,0,22,4,18,13,11,3,1,4,3,4,0
171,47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,5,Manufacturing Director,Divorced,135700,5,Y,16,8,2,20,2,5,0,4,1,4,3,2,3,0
172,46,No,Travel_Rarely,Sales,4,1,Technical Degree,1,Male,1,Laboratory Technician,Married,67120,6,Y,21,8,1,26,3,3,0,1,1,3,1,2,4,0
173,35,No,Travel_Rarely,Research & Development,15,2,Medical,1,Female,2,Laboratory Technician,Single,54060,0,Y,12,8,1,6,2,5,4,3,4,3,3,3,3,0
174,54,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Human Resources,Single,89380,7,Y,11,8,3,19,2,1,0,0,3,3,3,3,3,0
175,34,No,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,1,Laboratory Technician,Divorced,24390,3,Y,11,8,2,14,2,7,5,7,4,3,3,4,3,0
176,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,88370,2,Y,18,8,0,15,3,3,1,2,3,4,3,2,3,0
177,31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,2,Research Director,Divorced,53430,1,Y,14,8,1,13,3,13,0,8,3,2,4,3,3,0
178,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,4,Research Director,Married,67280,7,Y,22,8,0,15,2,7,7,7,2,3,4,2,4,1
179,33,Yes,Travel_Rarely,Sales,5,4,Marketing,1,Male,2,Research Director,Divorced,66520,7,Y,25,8,0,8,5,4,1,3,1,4,3,3,4,1
180,30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,Single,48500,0,Y,12,8,1,4,4,3,1,2,4,2,3,3,3,0
181,35,No,Travel_Rarely,Research & Development,12,2,Medical,1,Female,2,Sales Representative,Married,28090,4,Y,23,8,1,10,2,8,0,0,4,3,3,1,4,0
182,31,Yes,Travel_Frequently,Research & Development,22,2,Medical,1,Female,2,Sales Executive,Married,56890,3,Y,15,8,2,12,2,1,0,0,1,3,3,2,3,1
183,34,Yes,Travel_Frequently,Sales,17,1,Marketing,1,Male,1,Research Director,Divorced,20010,9,Y,22,8,1,11,5,3,0,2,2,1,3,4,4,1
184,42,No,Travel_Frequently,Research & Development,2,4,Medical,1,Female,1,Research Scientist,Married,29770,4,Y,15,8,3,8,3,2,2,0,2,3,3,2,3,0
185,36,No,Non-Travel,Research & Development,3,4,Medical,1,Male,1,Research Scientist,Single,40250,1,Y,11,8,0,10,3,10,9,7,2,4,2,3,3,0
186,22,Yes,Travel_Frequently,Research & Development,7,3,Medical,1,Female,2,Laboratory Technician,Single,37850,5,Y,13,8,2,4,2,2,1,2,3,3,3,3,3,1
187,48,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,1,Laboratory Technician,Married,108540,2,Y,14,8,1,14,6,9,6,7,2,4,3,3,3,0
188,55,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Sales Executive,Single,120310,3,Y,11,8,0,37,5,10,7,7,1,2,3,3,3,0
189,41,No,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Research Scientist,Single,99360,7,Y,17,8,1,16,2,14,1,10,4,4,3,2,3,0
190,35,No,Travel_Rarely,Research & Development,22,3,Medical,1,Female,1,Sales Representative,Married,29660,9,Y,18,8,0,15,2,11,6,9,2,3,3,2,3,0
191,40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,Laboratory Technician,Single,25710,7,Y,14,8,0,22,1,20,5,13,2,3,3,3,3,0
192,39,No,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Research Scientist,Married,99910,1,Y,16,8,1,8,3,8,0,7,3,3,3,3,3,0
193,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Research Director,Single,61420,4,Y,13,8,2,10,2,6,0,5,2,4,4,2,3,0
194,42,No,Travel_Rarely,Research & Development,5,3,Medical,1,Male,3,Sales Executive,Married,53900,1,Y,14,8,0,10,3,10,5,8,4,1,2,3,3,0
195,45,No,Travel_Rarely,Research & Development,2,1,Medical,1,Female,4,Sales Executive,Married,44040,0,Y,23,8,0,9,2,8,3,7,4,2,4,3,4,0
196,26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Female,2,Laboratory Technician,Divorced,59930,0,Y,12,8,0,8,3,7,1,0,NA,3,2,3,3,1
197,29,No,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Research Scientist,Divorced,51300,4,Y,11,8,0,8,3,3,1,2,4,4,4,2,3,0
198,33,No,Travel_Rarely,Research & Development,16,3,Medical,1,Female,1,Laboratory Technician,Divorced,20900,4,Y,16,8,0,10,2,6,0,5,1,3,3,3,3,0
199,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Sales Executive,Divorced,29090,9,Y,14,8,2,10,2,5,0,1,3,4,2,3,3,0
200,18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,1,Male,1,Sales Executive,Single,34680,1,Y,18,8,2,0,4,0,0,0,2,2,3,4,3,1
201,40,No,Non-Travel,Research & Development,1,4,Technical Degree,1,Female,2,Laboratory Technician,Divorced,30680,3,Y,19,8,0,20,3,1,0,1,3,1,3,2,3,0
202,41,No,Non-Travel,Research & Development,23,3,Life Sciences,1,Male,2,Manufacturing Director,Single,26700,2,Y,15,8,2,10,2,8,0,7,1,3,3,2,3,0
203,26,No,Travel_Rarely,Research & Development,9,4,Medical,1,Male,3,Healthcare Representative,Divorced,26930,5,Y,17,8,3,8,3,0,0,0,1,3,3,2,3,0
204,35,No,Travel_Rarely,Research & Development,16,4,Medical,1,Male,2,Human Resources,Single,95260,1,Y,15,8,0,5,2,5,0,3,1,3,3,2,3,0
205,34,No,Travel_Rarely,Research & Development,26,3,Medical,1,Male,1,Laboratory Technician,Single,52370,1,Y,19,8,1,10,3,10,5,7,4,4,3,2,3,0
206,26,Yes,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Manufacturing Director,Single,24260,1,Y,22,8,0,1,3,1,0,0,3,4,1,1,4,1
207,37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Male,1,Sales Executive,Single,41930,4,Y,16,8,1,12,5,6,1,2,2,4,4,3,3,0
208,46,No,Travel_Frequently,Research & Development,4,1,Medical,1,Male,5,Human Resources,Married,29110,5,Y,13,8,0,28,3,2,1,2,1,3,2,3,3,0
209,41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,1,Research Director,Married,26610,7,Y,14,8,1,22,2,18,11,8,2,1,3,3,3,0
210,37,No,Non-Travel,Research & Development,7,2,Medical,1,Male,1,Sales Executive,Divorced,20280,1,Y,16,8,1,9,3,9,7,7,1,2,3,3,3,0
211,52,No,Travel_Rarely,Sales,2,1,Medical,1,Male,1,Laboratory Technician,Divorced,99800,NA,Y,11,8,1,18,2,10,6,9,4,1,3,3,3,0
212,32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,1,Female,2,Research Director,Married,32980,8,Y,22,8,0,6,4,4,1,2,4,3,3,2,4,1
213,24,No,Travel_Frequently,Sales,22,3,Life Sciences,1,Female,1,Healthcare Representative,Married,29350,0,Y,14,8,2,3,5,2,2,1,4,4,3,2,3,0
214,38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,1,Research Scientist,Married,154270,3,Y,16,8,1,18,2,1,0,0,3,3,3,3,3,0
215,37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,5,Research Scientist,Married,39440,6,Y,11,8,2,8,3,6,4,3,2,2,2,3,3,0
216,49,No,Travel_Rarely,Sales,21,1,Life Sciences,1,Male,1,Sales Executive,Divorced,40110,1,Y,18,8,2,31,2,31,0,9,4,3,3,1,3,0
217,24,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,1,Sales Executive,Married,34070,1,Y,15,8,2,6,2,6,1,4,2,4,3,2,3,0
218,26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,1,Female,4,Sales Executive,Married,119940,1,Y,14,8,1,6,6,5,1,4,1,2,4,3,3,0
219,24,No,Travel_Rarely,Sales,7,3,Medical,1,Female,1,Laboratory Technician,Married,12320,1,Y,12,8,0,1,4,1,0,0,4,2,3,1,3,0
220,50,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Sales Executive,Married,29600,1,Y,14,8,3,32,2,32,10,7,1,2,3,3,3,0
221,25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Research Scientist,Married,190940,1,Y,16,8,0,7,3,7,0,6,2,3,3,2,3,0
222,24,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,Male,2,Research Scientist,Married,39190,1,Y,21,8,0,6,3,6,1,2,1,3,3,3,4,1
223,30,Yes,Travel_Frequently,Research & Development,9,3,Other,1,Male,2,Healthcare Representative,Married,68250,1,Y,14,8,0,1,2,1,0,0,2,1,4,3,3,1
224,34,No,Travel_Rarely,Sales,6,2,Life Sciences,1,Male,4,Research Director,Married,102480,1,Y,12,8,1,6,4,6,1,3,2,4,3,3,3,0
225,31,Yes,Travel_Rarely,Research & Development,9,1,Medical,1,Female,1,Sales Representative,Divorced,189470,2,Y,12,8,2,9,2,3,1,2,2,1,1,2,3,1
226,35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,5,Sales Executive,Single,24960,4,Y,17,8,3,9,3,3,0,2,1,4,3,3,3,0
227,31,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Sales Executive,Divorced,64650,4,Y,17,8,0,13,3,7,5,7,1,4,4,3,3,0
228,27,No,Travel_Rarely,Sales,22,4,Medical,1,Male,1,Sales Representative,Divorced,22060,0,Y,14,8,1,6,4,5,0,3,1,3,2,3,3,0
229,37,No,Travel_Rarely,Sales,9,4,Marketing,1,Female,2,Laboratory Technician,Married,20860,4,Y,14,8,0,17,3,3,1,0,4,3,2,3,3,0
230,20,No,Travel_Rarely,Research & Development,17,4,Medical,1,Female,1,Sales Representative,Single,22930,1,Y,13,8,2,1,3,1,0,0,4,2,4,1,3,0
231,42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,2,Manufacturing Director,Married,26450,1,Y,15,8,0,10,5,10,2,2,3,4,3,3,3,0
232,43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,1,Female,2,Sales Executive,Divorced,26830,4,Y,11,8,0,21,3,1,0,0,2,4,2,3,3,0
233,38,No,Travel_Rarely,Human Resources,2,4,Medical,1,Male,1,Human Resources,Single,20140,3,Y,17,8,1,8,5,0,0,0,3,1,2,4,3,0
234,43,No,Travel_Frequently,Sales,4,3,Medical,1,Female,2,Healthcare Representative,Divorced,34190,3,Y,11,8,1,10,5,8,4,7,4,3,3,3,3,0
235,48,No,Travel_Rarely,Research & Development,8,1,Medical,1,Male,2,Laboratory Technician,Married,53760,7,Y,13,8,1,21,3,3,0,2,4,1,1,4,3,0
236,44,No,Travel_Rarely,Sales,29,4,Marketing,1,Male,2,Sales Executive,Single,19510,4,Y,22,8,3,10,4,2,0,2,1,3,4,4,4,0
237,34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,Female,1,Laboratory Technician,Divorced,23410,1,Y,20,8,2,8,3,8,0,6,3,3,3,2,4,0
238,27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,1,Male,2,Research Scientist,Divorced,22930,0,Y,18,8,0,5,0,4,0,2,3,1,3,3,3,1
239,21,No,Travel_Rarely,Sales,16,2,Life Sciences,1,Male,3,Sales Executive,Single,87260,1,Y,11,8,1,3,2,3,1,2,3,3,3,1,3,0
240,44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Laboratory Technician,Married,40110,4,Y,14,8,1,26,2,2,0,1,4,4,4,3,3,0
241,22,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,2,Laboratory Technician,Married,195450,0,Y,14,8,0,3,3,2,2,2,1,3,3,2,3,0
242,33,No,Travel_Rarely,Sales,13,4,Marketing,1,Female,2,Manufacturing Director,Divorced,45680,0,Y,18,8,1,6,2,5,1,2,3,3,3,3,3,0
243,32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Female,1,Healthcare Representative,Married,30220,1,Y,16,8,1,6,3,6,0,5,1,4,2,3,3,0
244,30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,1,Male,3,Manager,Divorced,57720,1,Y,17,8,0,1,3,1,0,0,3,3,3,3,3,0
245,53,No,Travel_Rarely,Research & Development,24,3,Other,1,Female,3,Manager,Single,22690,7,Y,11,8,1,18,2,14,8,10,4,1,4,2,3,0
246,34,No,Travel_Rarely,Research & Development,1,5,Medical,1,Male,1,Research Scientist,Married,53810,1,Y,12,8,0,10,0,10,8,8,2,4,2,3,3,0
247,45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,3,Research Director,Married,34410,2,Y,13,8,1,5,5,1,0,0,1,1,3,3,3,1
248,26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Manufacturing Director,Married,54540,1,Y,13,8,1,3,5,3,0,2,3,4,3,4,3,0
249,37,No,Travel_Rarely,Research & Development,4,3,Medical,1,Male,1,Manager,Married,98840,1,Y,14,8,0,10,3,10,7,8,3,3,3,2,3,0
250,29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Healthcare Representative,Married,41570,1,Y,17,8,3,6,2,6,1,2,2,3,2,3,3,0
251,35,No,Travel_Rarely,Research & Development,10,5,Medical,1,Female,4,Laboratory Technician,Single,134580,1,Y,11,8,0,17,3,17,11,8,2,4,3,3,3,0
252,33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,1,Male,2,Laboratory Technician,Divorced,90690,3,Y,25,8,1,15,3,13,4,7,3,4,1,3,4,0
253,54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,2,Sales Executive,Married,40140,2,Y,19,8,1,16,4,9,7,1,3,2,4,2,3,0
254,36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Divorced,59150,2,Y,13,8,1,13,3,3,0,2,2,2,3,2,3,0
255,27,No,Travel_Rarely,Sales,9,3,Marketing,1,Male,5,Research Director,Single,59930,0,Y,14,8,1,5,3,4,1,1,1,4,3,1,3,0
256,20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,5,Sales Representative,Single,61620,1,Y,12,8,3,1,2,1,1,1,4,3,3,2,3,1
257,33,Yes,Travel_Frequently,Research & Development,15,4,Medical,1,Female,1,Laboratory Technician,Single,24060,1,Y,11,8,0,10,3,10,9,7,1,1,3,3,3,1
258,35,No,Non-Travel,Research & Development,2,1,Medical,1,Male,1,Research Scientist,Married,187400,1,Y,19,8,1,1,2,1,0,0,3,3,3,4,3,0
259,23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,76370,2,Y,11,8,1,5,3,3,0,2,1,1,4,3,3,0
260,25,No,Travel_Rarely,Research & Development,11,3,Medical,1,Male,2,Manufacturing Director,Married,100960,0,Y,11,8,1,4,3,3,1,2,4,2,3,3,3,0
261,38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Male,5,Research Scientist,Single,147560,0,Y,20,8,1,8,3,7,0,5,4,4,3,2,4,0
262,29,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,4,Healthcare Representative,Divorced,64990,1,Y,18,8,3,10,3,10,2,8,2,4,3,2,3,0
263,48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,1,Male,1,Sales Executive,Married,97240,3,Y,13,8,0,12,2,2,2,2,2,2,3,4,3,0
264,27,No,Travel_Frequently,Sales,4,3,Technical Degree,1,Male,5,Laboratory Technician,Divorced,21940,1,Y,12,8,0,6,5,6,0,4,4,4,3,3,3,0
265,37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Male,3,Manager,Single,33880,3,Y,11,8,0,4,2,1,0,0,4,4,3,4,3,0
266,50,No,Travel_Rarely,Sales,5,3,Medical,1,Male,1,Laboratory Technician,Married,54730,1,Y,19,8,1,20,2,20,3,8,4,3,3,4,3,0
267,34,No,Travel_Rarely,Research & Development,18,1,Medical,1,Male,1,Healthcare Representative,Single,27030,1,Y,21,8,1,9,2,8,7,7,4,2,4,3,4,0
268,24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,1,Female,1,Healthcare Representative,Single,25010,9,Y,12,8,0,4,3,2,2,0,1,3,3,1,3,1
269,39,No,Travel_Rarely,Research & Development,12,5,Medical,1,Female,1,Sales Representative,Single,62200,1,Y,14,8,2,20,2,20,11,10,4,3,3,3,3,0
270,32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,5,Research Scientist,Single,30380,1,Y,11,8,0,10,5,10,0,8,4,4,2,1,3,0
271,50,Yes,Travel_Frequently,Research & Development,4,2,Medical,1,Male,4,Sales Representative,Married,44240,3,Y,14,8,1,18,2,4,1,3,2,3,3,2,3,1
272,38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Male,1,Sales Executive,Single,43120,0,Y,12,8,1,10,2,9,1,8,2,4,2,2,3,0
273,27,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,5,Research Scientist,Married,132450,1,Y,23,8,1,9,3,9,0,7,3,1,3,2,4,0
274,32,No,Travel_Rarely,Sales,1,3,Medical,1,Male,2,Sales Executive,Single,136640,3,Y,14,8,0,10,6,7,7,7,3,4,NA,3,3,0
275,47,No,Travel_Rarely,Research & Development,2,3,Medical,1,Female,5,Sales Executive,Single,50210,2,Y,17,8,0,20,3,7,1,7,4,1,3,3,3,0
276,40,No,Travel_Frequently,Research & Development,3,4,Medical,1,Female,3,Human Resources,Married,51260,5,Y,18,8,0,20,2,18,1,12,4,1,3,3,3,0
277,53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Male,2,Laboratory Technician,Married,28590,3,Y,18,8,1,32,2,5,1,3,3,3,3,3,3,0
278,41,No,Travel_Rarely,Sales,6,3,Medical,1,Male,1,Sales Executive,Divorced,102390,3,Y,24,8,3,23,3,21,12,6,2,4,2,3,4,0
279,60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Laboratory Technician,Single,53290,8,Y,20,8,0,10,3,2,2,2,1,1,3,4,4,0
280,27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,Male,2,Manufacturing Director,Divorced,43250,1,Y,14,8,0,9,2,9,1,7,4,1,2,2,3,0
281,41,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Manufacturing Director,Married,72600,1,Y,16,8,0,22,2,22,2,10,4,3,3,3,3,0
282,50,No,Travel_Rarely,Sales,9,3,Life Sciences,1,Male,2,Research Scientist,Married,23220,7,Y,25,8,1,4,0,2,2,2,4,2,3,4,4,0
283,28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,3,Research Scientist,Single,20750,7,Y,18,8,3,10,0,7,3,7,1,2,3,2,3,1
284,36,No,Non-Travel,Research & Development,10,4,Technical Degree,1,Female,2,Research Scientist,Married,41520,9,Y,19,8,1,10,3,8,0,5,1,1,3,3,3,0
285,38,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Manager,Single,96190,4,Y,13,8,1,10,2,1,0,0,3,3,4,3,3,0
286,44,No,Non-Travel,Research & Development,8,2,Life Sciences,1,Male,1,Research Scientist,Single,135030,2,Y,12,8,0,9,6,5,1,4,1,3,3,2,3,0
287,47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,1,Male,1,Research Scientist,Divorced,54410,9,Y,22,8,1,28,6,22,11,13,4,3,2,2,4,0
288,30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Sales Executive,Divorced,52090,7,Y,14,8,1,10,3,8,7,7,3,4,2,3,3,0
289,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,Single,106730,1,Y,13,8,3,1,2,1,0,0,3,3,3,3,3,0
290,42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,Female,1,Sales Executive,Divorced,50100,6,Y,21,8,3,7,3,2,2,2,3,3,3,3,4,1
291,43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,1,Male,1,Laboratory Technician,Married,135490,3,Y,11,8,2,7,3,2,2,2,4,4,3,3,3,0
292,34,No,Travel_Rarely,Research & Development,2,5,Technical Degree,1,Male,2,Healthcare Representative,Single,49990,3,Y,12,8,2,10,2,5,4,3,2,3,3,4,3,0
293,23,No,Travel_Rarely,Sales,13,3,Marketing,1,Male,5,Sales Executive,Married,42210,1,Y,11,8,1,5,4,4,0,2,2,1,4,3,3,0
294,39,No,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Healthcare Representative,Married,138720,9,Y,12,8,3,12,3,8,3,6,3,2,1,2,3,0
295,56,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Manager,Married,20420,7,Y,12,8,0,30,6,10,1,1,3,4,2,3,3,0
296,40,No,Travel_Rarely,Sales,9,3,Marketing,1,Male,2,Research Scientist,Single,20730,0,Y,14,8,0,5,3,4,2,3,4,4,2,3,3,0
297,27,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,1,Laboratory Technician,Single,29560,8,Y,13,8,0,9,6,7,0,7,4,1,1,3,3,0
298,29,No,Travel_Rarely,Sales,20,3,Marketing,1,Female,2,Manager,Divorced,29260,1,Y,15,8,1,2,3,2,2,2,4,2,3,2,3,0
299,53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Female,3,Laboratory Technician,Single,48090,2,Y,18,8,0,19,2,2,2,2,4,4,3,3,3,0
300,35,No,Non-Travel,Research & Development,5,1,Medical,1,Male,1,Healthcare Representative,Divorced,51630,2,Y,18,8,2,16,4,1,0,0,4,1,4,3,3,0
301,32,No,Travel_Frequently,Sales,4,4,Life Sciences,1,Male,2,Sales Executive,Married,188440,1,Y,19,8,0,10,3,10,4,7,NA,4,3,1,3,0
302,38,No,Travel_Rarely,Sales,10,3,Medical,1,Male,4,Laboratory Technician,Married,181720,6,Y,12,8,2,6,5,1,0,1,4,3,1,3,3,0
303,34,No,Travel_Rarely,Research & Development,20,3,Medical,1,Female,3,Laboratory Technician,Divorced,57440,3,Y,19,8,1,7,4,0,0,0,2,1,3,2,3,0
304,52,No,Travel_Rarely,Sales,21,5,Technical Degree,1,Male,3,Manager,Married,28890,1,Y,11,8,1,34,2,34,1,16,3,1,4,3,3,0
305,33,Yes,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,Laboratory Technician,Single,28710,1,Y,17,8,3,10,2,10,7,8,4,4,2,3,3,1
306,25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Single,74840,1,Y,15,8,0,6,3,6,1,4,3,4,2,3,3,0
307,45,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Healthcare Representative,Single,60740,0,Y,14,8,0,9,2,8,3,1,2,3,3,3,3,0
308,23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Female,2,Research Scientist,Single,173280,1,Y,17,8,1,2,2,2,0,2,1,3,3,1,3,0
309,47,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,1,Male,1,Research Director,Single,27740,4,Y,13,8,1,NA,2,5,1,3,2,3,3,3,3,1
310,34,No,Travel_Rarely,Research & Development,12,3,Technical Degree,1,Male,1,Research Scientist,Single,45050,1,Y,12,8,0,6,3,6,1,4,4,4,3,3,3,0
311,55,Yes,Travel_Rarely,Human Resources,7,3,Human Resources,1,Male,4,Laboratory Technician,Married,74280,5,Y,12,8,0,24,2,5,1,4,4,1,3,3,3,1
312,36,No,Non-Travel,Research & Development,7,2,Life Sciences,1,Male,5,Sales Executive,Single,116310,1,Y,18,8,1,10,2,10,0,9,1,1,3,1,3,0
313,52,No,Non-Travel,Research & Development,1,4,Life Sciences,1,Male,5,Sales Executive,Married,97380,0,Y,18,8,2,5,2,4,1,2,4,4,3,3,3,0
314,26,No,Travel_Frequently,Research & Development,2,2,Life Sciences,1,Male,1,Manufacturing Director,Divorced,28350,3,Y,11,8,1,5,2,2,2,0,1,NA,3,3,3,0
315,29,No,Travel_Rarely,Research & Development,10,2,Medical,1,Male,3,Manufacturing Director,Married,169590,4,Y,14,8,3,11,5,8,1,1,2,3,2,3,3,0
316,26,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,Male,2,Laboratory Technician,Single,26130,6,Y,19,8,1,6,2,4,1,2,4,1,2,3,3,1
317,34,No,Travel_Rarely,Research & Development,14,4,Technical Degree,1,Male,2,Manufacturing Director,Single,61460,2,Y,12,8,0,10,3,4,1,3,2,4,3,3,3,0
318,54,No,Travel_Rarely,Research & Development,18,4,Medical,1,Female,2,Laboratory Technician,Divorced,49630,9,Y,15,8,1,9,2,5,1,4,4,1,3,3,3,0
319,27,No,Travel_Frequently,Research & Development,13,2,Life Sciences,1,Female,4,Research Scientist,Married,195370,0,Y,12,8,0,5,5,4,1,1,3,4,3,3,3,0
320,37,No,Travel_Rarely,Sales,2,4,Technical Degree,1,Male,2,Manufacturing Director,Divorced,61720,0,Y,11,8,0,6,1,5,4,3,4,1,2,3,3,0
321,38,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Female,2,Research Scientist,Single,23680,6,Y,11,8,1,17,3,15,4,12,1,1,3,3,3,0
322,34,No,Travel_Rarely,Sales,2,3,Marketing,1,Male,1,Sales Representative,Single,103120,1,Y,12,8,0,6,2,6,1,3,3,1,3,3,3,0
323,35,No,Travel_Rarely,Research & Development,5,4,Medical,1,Male,3,Manager,Married,16750,1,Y,16,8,0,3,6,3,0,2,1,4,2,2,3,0
324,30,No,Travel_Rarely,Research & Development,20,3,Medical,1,Male,1,Laboratory Technician,Married,25230,3,Y,13,8,1,7,2,2,0,2,4,3,3,3,3,0
